Mass-to-Charge-State Ratio (Da),Uncorrected Count,Corrected Count,Background Estimate
0.54,3.0,-18.22211760810763,21.399884876428054
0.55,13.0,-8.029702379820105,21.202638095864526
0.56,18.0,-2.8424281711095607,21.010747388426108
0.5700000000000001,21.0,0.33993127724482,20.823974573963596
0.58,10.0,-10.482414703254449,20.642095062186154
0.59,18.0,-2.309265602591873,20.464900236846965
0.6,22.0,1.8595650225525544,20.2921912568605
0.61,10.0,-9.975746278871728,20.123782394162472
0.62,21.0,1.1849676245512901,19.95949876873341
0.63,18.0,-1.6581363877607935,19.79917348757587
0.64,16.0,-3.5049096618309696,19.642650982574374
0.65,24.0,4.644789422970021,19.48978319579834
0.66,15.0,-4.2089066918434215,19.340429579502057
0.67,18.0,-1.0658705715468175,19.19445804979898
0.68,17.0,-1.9259834836934169,19.051742125638903
0.6900000000000001,22.0,3.210869251047881,18.91216343220292
0.7000000000000001,23.0,4.344795278660431,18.77560824383421
0.71,12.0,-6.524101927197354,18.6419690337587
0.72,15.0,-3.3957254493776743,18.511143162782954
0.73,20.0,1.7300188874537452,18.383034071387033
0.74,20.0,1.8532192981669802,18.257547941864523
0.75,16.0,-2.026039697855689,18.134597393810317
0.76,16.0,-1.9076770383012223,18.014097669423577
0.77,18.0,0.20838392839992204,17.89596854085625
0.78,15.0,-2.677782530368392,17.780133714166638
0.79,20.0,2.433893442034194,17.666519041180177
0.8,18.0,0.5434793180623594,17.555054903675057
0.81,19.0,1.6510394707294047,17.44567454445232
0.8200000000000001,20.0,2.7566355312351005,17.33831359049865
0.8300000000000001,13.0,-4.139673372615743,17.23291052982357
0.84,16.0,-1.0378303779947122,17.129406830668685
0.85,14.0,-2.937781959933342,17.02774574941487
0.86,9.0,-7.839475547137436,16.92787376109365
0.87,19.0,2.2571388090829543,16.82973877124798
0.88,16.0,-0.6478910883493307,16.733290950397183
0.89,13.0,-3.554518509395008,16.6384826148277
0.9,19.0,2.5372998189159746,16.5452675113374
0.91,13.0,-3.372392472818481,16.453602128537646
0.92,19.0,2.7164451465581507,16.36344319345839
0.93,14.0,-2.1961479838904494,16.274750413361687
0.9400000000000001,13.0,-3.110133836402721,16.187484568393128
0.9500000000000001,20.0,3.974524543899342,16.10160751158187
0.96,19.0,3.057862085335917,16.01708288409633
0.97,12.0,-3.860087237447083,15.933875519197759
0.98,17.0,1.2207095965219745,15.851951561449535
0.99,18.0,2.300283820075471,15.771278466717153
1.0,164.0,148.37866618920867,15.69182488295895
1.01,11803.0,11787.455886387035,15.613559934970407
1.02,544.0,528.5319725469401,15.53645441647696
1.03,68.0,52.606952087064684,15.460480194087616
1.04,45.0,29.680851948705083,15.385609730457796
1.05,31.0,15.7536972850202,15.311816441917198
1.06,24.0,8.825513129959656,15.2390752945162
1.07,20.0,4.8963241598452125,15.167360896677334
1.08,16.0,0.9661527860222447,15.096649168125257
1.09,24.0,9.035021539045406,15.026917459096023
1.1,22.0,7.102952591841498,14.958143596662838
1.11,17.0,2.169966806035201,14.890305050271046
1.12,13.0,-1.7639150759580846,14.823381315923813
1.1300000000000001,15.0,0.3013263769749126,14.757351889624314
1.1400000000000001,17.0,2.3657102383196134,14.692196863422133
1.1500000000000001,24.0,9.429255700770728,14.62789787908756
1.16,12.0,-2.508019592697734,14.564435147879468
1.17,12.0,-2.4460981183210366,14.501791622870257
1.18,18.0,3.6150374092469835,14.439949422667345
1.19,16.0,1.6754032024689343,14.378891619552421
1.2,17.0,2.7350147585517233,14.318602001062873
1.21,12.0,-2.206110994786341,14.259064831573232
1.22,13.0,-1.1479601100590413,14.20026366020232
1.23,14.0,-0.09051732847804006,14.142184181836068
1.24,11.0,-3.0337684641385536,14.084811495313993
1.25,12.0,-1.9777001656007887,14.028131176312746
1.26,11.0,-2.9222984853785277,13.972130231020376
1.27,13.0,-0.8675501912412624,13.916794473532104
1.28,10.0,-3.813442885423464,13.862110790826707
1.29,10.0,-3.759964050950328,13.808066904347939
1.3,18.0,4.292898471525104,13.754650297120989
1.31,12.0,-1.6548435162780637,13.701848690589625
1.32,14.0,0.3968210721035712,13.649650640662593
1.33,12.0,-1.55209608082017,13.598044584039348
1.34,14.0,0.49841527694912635,13.547019434256491
1.35,8.0,-5.451633887334423,13.496564581687753
1.36,14.0,0.597766916746167,13.44666917828831
1.37,11.0,-2.3533732509035294,13.397322972059744
1.3800000000000001,14.0,0.694956815389173,13.348516545468621
1.3900000000000001,6.0,-7.257234539725853,13.300239050470113
1.4000000000000001,14.0,0.7900625781219526,13.252481903995783
1.41,9.0,-4.163143128789683,13.20523556930291
1.42,13.0,-0.11684236213661792,13.158490986485928
1.43,12.0,-1.0710270156875477,13.112239095639257
1.44,14.0,0.9743117320445371,13.066471790531592
1.45,18.0,5.019181748872371,13.021180368885215
1.46,12.0,-0.9364082629263217,12.976356605259525
1.47,12.0,-0.8924517468409261,12.931992393423235
1.48,9.0,-3.8489398813844353,12.888080700028583
1.49,16.0,3.1941346052094683,12.844612822797846
1.5,18.0,5.2367783886606825,12.801581728383276
1.51,13.0,0.27899909836337455,12.758980621855697
1.52,13.0,0.32080352924672795,12.71680187382093
1.53,17.0,4.362198595449208,12.675038689349805
1.54,15.0,2.403190734272144,12.633684154303847
1.55,10.0,-2.556213378564565,12.592731950591011
1.56,12.0,-0.5160073057595906,12.552175283282121
1.57,12.0,-0.4761853252673056,12.51200795349441
1.58,11.0,-1.4367408805770951,12.472224000763687
1.59,15.0,2.602331750356666,12.432816987788616
1.6,11.0,-1.3589613527925422,12.393781192523578
1.61,15.0,2.6793850551837695,12.355110535295086
1.62,11.0,-1.2826231844594873,12.31679989010394
1.6300000000000001,13.0,0.7550189350676102,12.27884341569523
1.6400000000000001,12.0,-0.20768238735217537,12.241235747651174
1.6500000000000001,14.0,1.829277139815376,12.20397128313544
1.6600000000000001,15.0,2.8659031194066067,12.167045372985944
1.67,16.0,3.902200319792873,12.13045241436635
1.68,17.0,4.938173866973381,12.094187877323867
1.69,15.0,2.9738281716916353,12.058246397440728
1.7,14.0,2.0091685983654113,12.022623683182704
1.71,13.0,1.0441989616917926,11.987314489341307
1.72,16.0,4.078923791623567,11.952314882010167
1.73,10.0,-1.8866515474214882,11.917620331236503
1.74,15.0,3.147476282416572,11.883225472602529
1.75,10.0,-1.8186881889094626,11.849127087457587
1.76,12.0,0.2148592109253442,11.815320526639608
1.77,13.0,1.2481226542459278,11.781801737032936
1.78,17.0,5.281105717330805,11.748566546312633
1.79,8.0,-3.6861870698672345,11.715611139781618
1.8,15.0,3.346247749721039,11.682931464324234
1.81,14.0,2.3784139907927115,11.65052358603412
1.82,9.0,-2.5896846511644163,11.618384047842042
1.83,8.0,-3.5580447190811118,11.586508915841623
1.84,16.0,4.4733376017397095,11.554894971382208
1.85,10.0,-1.4955341124234363,11.523538161348139
1.86,10.0,-1.4646568813384517,11.492435147879467
1.87,22.0,10.565972752063898,11.461582831534814
1.8800000000000001,6.0,-5.403641755147158,11.430977755244946
1.8900000000000001,15.0,3.6265029348883315,11.400616461940631
1.9000000000000001,15.0,3.6564096831931776,11.370495732971204
1.9100000000000001,15.0,3.686081946836617,11.340612588104568
1.92,14.0,2.7155221100043248,11.310963689480772
1.93,11.0,-0.2552660126066153,11.281546414495569
1.94,18.0,6.773720201608043,11.252357306079734
1.95,15.0,3.8024837328804,11.223393503210444
1.96,15.0,3.8310272038146973,11.194652144864891
1.97,16.0,4.859353117805896,11.166130370020262
1.98,17.0,5.887465051132516,11.13782615211873
1.99,11.0,-0.08463461201976585,11.109735438044645
2.0,18.0,6.587511604686181,11.081856201240175
2.0100000000000002,21.0,6.400012232921437,11.76555005456968
2.02,44.0,29.40001223292144,14.599987767078561
2.0300000000000002,19.0,4.400012232921438,14.599987767078561
2.04,14.0,-0.5999877670785638,14.599987767078561
2.05,15.0,0.4000122329214362,14.599987767078561
2.06,10.0,-1.2643521442246066,14.599987767078561
2.07,12.0,1.1312506592890397,10.892408568865772
2.08,14.0,3.157358803762776,10.866129955116074
2.09,19.0,8.183279670451522,10.840040764918477
2.1,13.0,2.20901540512239,10.81413849487802
2.11,7.0,-3.76543148882966,10.788421118436869
2.12,14.0,3.259940776734631,10.762886132200071
2.13,9.0,-1.7148655332083425,10.737531867237646
2.14,8.0,-2.6898481536821883,10.712355820154635
2.15,12.0,1.3349945842430693,10.687356083602495
2.16,10.0,-0.6403346968283241,10.662530631023403
2.17,9.0,-1.6158345663849618,10.637877078231677
2.18,14.0,3.4084967637124137,10.613393875506624
2.19,7.0,-3.567337964722668,10.589079234708995
2.2,13.0,2.4566624404026323,10.564930533234536
2.21,9.0,-1.519499994353859,10.540946578990413
2.22,12.0,1.5041766383564008,10.51712510700023
2.23,12.0,1.5276941266726694,10.493464448334011
2.24,5.0,-5.448945979684364,10.469962814852499
2.25,9.0,-1.4257412965290197,10.446618537625724
2.2600000000000002,12.0,1.5973092490222567,10.423429351677283
2.27,14.0,3.62020768352729,10.400394064914344
2.2800000000000002,8.0,-2.3570444432932267,10.377510769988366
2.29,17.0,6.66555429907211,10.354777917178653
2.3000000000000003,13.0,2.6880059371811305,10.332193956764513
2.31,10.0,-0.2896879792454776,10.30975686218813
2.32,11.0,0.7324738610944077,10.287465441356659
2.33,8.0,-2.2455068728692362,10.265317786921557
2.34,9.0,-1.2236287506250054,10.243312706789984
2.35,11.0,0.7981098967570763,10.221448651241252
2.36,11.0,0.8197102613698466,10.1997238321361
2.37,10.0,-0.1588258686474353,10.17813729580026
2.38,13.0,2.862502937216637,10.156686896466622
2.39,6.0,-4.116302367363665,10.135371561251628
2.4,14.0,3.9047602441694833,10.114190217271727
2.41,5.0,-5.074308155300362,10.093140718759805
2.42,10.0,-0.053506254471076264,10.072222112041594
2.43,6.0,-4.0328329804591085,10.051433205024253
2.44,4.0,-6.012286187497345,10.030772567196378
2.45,13.0,3.0081345416467054,10.010238529627989
2.46,10.0,0.028430816298376738,9.989830257854106
2.47,11.0,1.048604066969074,9.969546321363318
2.48,12.0,2.0686553069377123,9.949385349248859
2.49,5.0,-4.911414152493587,9.929346209022537
2.5,6.0,-3.89160323844127,9.909427708591508
2.5100000000000002,12.0,2.128089658419999,9.889628655862937
2.52,7.0,-2.852334985072647,9.869947560720775
2.5300000000000002,7.0,-2.832875440384591,9.850383827118598
2.54,8.0,-1.8135307538415606,9.830935786126437
2.5500000000000003,21.0,11.205700147439998,9.811602603279304
2.56,7.0,-2.7751813656331517,9.792382967275072
2.57,15.0,5.243825302985412,9.773275686020908
2.58,7.0,-2.737278296983621,9.754280103865746
2.59,12.0,2.281508668924735,9.735394671088898
2.6,10.0,0.30018745240796396,9.716618612830015
2.61,10.0,0.31875882832640645,9.69795061778698
2.62,8.0,-1.6627760112270933,9.679389851494802
2.63,13.0,3.3555838278170897,9.660935300674568
2.64,12.0,2.373839537551797,9.642585952047368
2.65,12.0,2.391991833232731,9.62434061352036
2.66,12.0,2.4100418473480874,9.60619856983784
2.67,9.0,-0.5720095260325028,9.588158748116255
2.68,6.0,-3.554161214025485,9.570220194681335
2.69,7.0,-2.5364123821658726,9.552381836649522
2.7,16.0,6.481237923220608,9.534642958765115
2.71,5.0,-4.501209463401062,9.517002428539913
2.72,13.0,3.5162464712480355,9.49945953071822
2.73,10.0,0.53360632321432,9.482013252021117
2.74,7.0,-2.4491285365954467,9.4646628771929
2.75,8.0,-1.4319577505534102,9.44740727374538
2.7600000000000002,12.0,2.585119992642551,9.430245786027484
2.77,10.0,0.6021051698295727,9.413177341155668
2.7800000000000002,8.0,-1.3810011461087903,9.396201343083506
2.79,7.0,-2.3641982995214756,9.379316778532086
2.8000000000000003,7.0,-2.347485455943498,9.362522991850346
2.81,9.0,-0.33086184051450984,9.34581908896866
2.82,8.0,-1.3143264995602424,9.329204354631324
2.83,10.0,0.7021212225703678,9.31267777555942
2.84,11.0,1.7184821603423068,9.296238815311176
2.85,11.0,1.7347570290112786,9.279886460607678
2.86,7.0,-2.249053515771657,9.263620234611787
2.87,12.0,2.7670514796677734,9.247439183649238
2.88,14.0,4.783072611375987,9.231342652068964
2.89,6.0,-3.2009894053913106,9.21532986501062
2.9,11.0,1.8148662042262247,9.199400166823148
2.91,8.0,-1.169359844515704,9.183552723041561
2.92,10.0,0.8463331040339638,9.167786937619436
2.93,7.0,-2.1380543540783497,9.15210203569643
2.94,11.0,1.8774786156123402,9.136497480830764
2.95,11.0,1.8929328475710225,9.120972438557452
2.96,9.0,-0.09169147938837852,9.105526074411507
2.97,8.0,-1.0763932923823063,9.09015814997436
2.98,3.0,-6.061172054968985,9.074867711571741
2.99,6.0,-3.0460271114973523,9.05965416315723
3.0,7.0,-2.0309579255256303,9.044516789475125
3.0100000000000002,6.0,-3.0159637221934745,9.029455113688288
3.02,13.0,3.9989560349408926,9.014468420541018
3.0300000000000002,11.0,2.0138018227146066,8.999556054382252
3.04,13.0,4.028574475592655,8.984717657584138
3.0500000000000003,8.0,-0.9567255891924682,8.969952276472407
3.06,12.0,3.057902522428865,8.955259553419207
3.0700000000000003,7.0,-1.9275408319154925,8.940638594354905
3.08,13.0,4.086944824611595,8.926089101256297
3.09,10.0,1.1013603264751124,8.911610478076959
3.1,8.0,-0.8842938494878025,8.897201949956548
3.11,3.0,-5.8700174052539404,8.88286309966257
3.12,8.0,-0.8558093871490304,8.868593509962533
3.13,8.0,-0.8416694971498627,8.854392346391446
3.14,12.0,3.1724028011853402,8.840259251321461
3.15,9.0,0.1864084019262071,8.826193628706154
3.16,9.0,0.20034736467738057,8.812194703685186
3.17,8.0,-0.7857797741193624,8.79826241665391
3.18,10.0,1.22802793921025,8.784396052356625
3.19,5.0,-3.758229316519858,8.770594895537627
3.2,7.0,-1.7445509452632648,8.756858588569065
3.21,11.0,2.269063589421805,8.74318659500916
3.22,6.0,-2.717385414441437,8.729578497625418
3.23,5.0,-3.7038971819926467,8.716033759976064
3.24,6.0,-2.690471474813256,8.702551786014679
3.25,5.0,-3.6771076968568455,8.689132337322693
3.2600000000000002,6.0,-2.663805311681637,8.675774698644403
3.27,7.0,-1.6505639616597807,8.662478452747315
3.2800000000000002,4.0,-4.637383110349498,8.649243122794294
3.29,1.0,-7.624262400122936,8.636068351157489
3.3000000000000003,6.0,-2.611201175329034,8.622953601395121
3.31,13.0,4.401800742846133,8.609898337065415
3.3200000000000003,9.0,0.4147440100536256,8.5969023197498
3.33,7.0,-1.5723708372647764,8.583964834192576
3.34,6.0,-2.559543799109074,8.57108552276589
3.35,5.0,-3.5467741006189226,8.558264266260455
3.36,6.0,-2.5340613841664696,8.545500289815932
3.37,12.0,3.4785948270854194,8.532793235804462
3.38,9.0,0.49119489076459755,8.520142627388916
3.39,8.0,-0.4962607162918,8.50754816654608
3.4,6.0,-2.4837716960605642,8.49500931683418
3.41,9.0,0.5286624282954407,8.482525839834645
3.42,8.0,-0.45895798559593326,8.4700971991057
3.43,11.0,2.5533674198931653,8.457722977414846
3.44,6.0,-2.4343608187954873,8.445402995948166
3.45,10.0,1.5778575367566798,8.433136599054592
3.46,6.0,-2.409976857799274,8.420923548315558
3.47,6.0,-2.397864062067991,8.408763188080004
3.48,6.0,-2.385803301189125,8.39665563755721
3.49,6.0,-2.373794455953393,8.384600121886836
3.5,6.0,-2.3618369899190164,8.372596402650311
3.5100000000000002,5.0,-3.349930545458144,8.360644003010501
3.52,15.0,6.661925115847791,8.348742744153478
3.5300000000000002,7.0,-1.3262695291640745,8.336892089637466
3.54,3.0,-5.314514301679814,8.325091741439255
3.5500000000000003,6.0,-2.3028087248622957,8.313341520744919
3.56,8.0,-0.2911522622697381,8.301640891112681
3.5700000000000003,13.0,4.720455145702498,8.289989316100764
3.58,8.0,-0.2679861433177322,8.278386795709164
3.59,6.0,-2.2564755928886546,8.266832912705393
3.6,3.0,-5.245013024196341,8.255327190252313
3.61,9.0,0.7664019203870568,8.243869389931357
3.62,7.0,-1.222230282301322,8.232459154114672
3.63,13.0,4.789090248529236,8.221096125174405
3.64,9.0,0.8003644665530052,8.20978024350592
3.65,8.0,-0.18840774743930033,8.198510674644222
3.66,17.0,8.822774083389454,8.1872875377986
3.67,7.0,-1.1660899217514458,8.17611023692263
3.68,7.0,-1.15499910721094,8.164978831620962
3.69,9.0,0.85604646740633,8.153892487428601
3.7,3.0,-5.132952661457859,8.142851442764119
3.71,6.0,-2.121996195780295,8.131855041976454
3.72,6.0,-2.1110839567470547,8.120902987042395
3.73,8.0,-0.10021546752100075,8.109995099148014
3.74,9.0,0.9106093315025079,8.099131080270109
3.75,8.0,-0.07860908283939305,8.088310572780818
3.7600000000000002,7.0,-1.0678705317327783,8.07753327865694
3.77,10.0,1.9428253424502049,8.066799019084547
3.7800000000000002,7.0,-1.0465212218718773,8.056107436435783
3.79,10.0,1.9640900733241866,8.0454581730828
3.8000000000000003,12.0,3.974659466456963,8.034851109816314
3.81,15.0,6.985187255549663,8.024285889008475
3.8200000000000003,13.0,4.995673679020854,8.013762212636067
3.83,9.0,1.006119094498386,8.003279961489815
3.84,5.0,-2.983476140389887,7.992838599127933
3.85,2.0,-5.973112085248608,7.9824378871318595
3.86,13.0,5.037211915573284,7.9720779447108745
3.87,10.0,2.0474957428665053,7.9617578777953515
3.88,4.0,-3.94226018613645,7.95147804401314
3.89,7.0,-0.9320556330170143,7.941237966527105
3.9,8.0,0.0781097598526641,7.931037347314037
3.91,10.0,2.0882362308911526,7.920875828746086
3.92,7.0,-0.9016761602969064,7.9107532916139665
3.93,9.0,1.1083731227302644,7.900669497499109
3.94,8.0,0.11838413957730676,7.890624029169023
3.95,6.0,-1.8716429309418534,7.880616886623706
3.96,13.0,5.138292209195994,7.870647712235309
3.97,9.0,1.148189977223343,7.860716327189903
3.98,8.0,0.15805043274483432,7.850822314254998
3.99,8.0,0.1678736353651099,7.840965554221306
4.0,7.0,-0.8223399380786934,7.831146106693473
4.01,6.0,-1.8125899895633673,7.821363256415794
4.0200000000000005,12.0,4.1971236001203724,7.8116170033882675
4.03,9.0,1.2068010097864534,7.801907049587687
4.04,6.0,-1.7835574625419173,7.792233216200122
4.05,8.0,0.22604818313526176,7.782595324411651
4.0600000000000005,2.0,-5.76438145713559,7.772993195408349
4.07,12.0,4.245153676250169,7.763426352353074
4.08,7.0,-0.7453464763121028,7.753894735641191
4.09,7.0,-0.7358812591713444,7.7443984048773356
4.1,10.0,2.273549387277086,7.73493664480581
4.11,6.0,-1.717054477362169,7.7255094554266135
4.12,9.0,1.2923073257248154,7.716116777135101
4.13,10.0,2.30163539258446,7.706758311908065
4.14,10.0,2.3109295444028373,7.697433702117653
4.15,7.0,-0.6798099207968402,7.6881428881592235
4.16,3.0,-4.670582526177441,7.678885691218851
4.17,7.0,-0.66138856976217,7.6696616344594
4.18,4.0,-3.652227515109254,7.660470956299436
4.19,6.0,-1.6430993026140488,7.651313239506469
4.2,7.0,-0.6340035746487032,7.642188245661929
4.21,7.0,-0.6249401523992915,7.633095795951892
4.22,2.0,-5.615909155075096,7.6240355923531435
4.23,4.0,-3.6069100462343435,7.615007813679615
4.24,12.0,4.402057293332254,7.606011923489526
4.25,9.0,1.4109927444154118,7.597047683364309
4.26,10.0,2.4198968434569057,7.588115450931818
4.2700000000000005,6.0,-1.5712300519154103,7.579214451331704
4.28,5.0,-2.56238829932939,7.570344505750045
4.29,8.0,0.4464225780521037,7.561505793000762
4.3,5.0,-2.5447973005616467,7.55269801506065
4.3100000000000005,6.0,-1.536047637147429,7.543920993115781
4.32,7.0,-0.5273283721006042,7.535174309933662
4.33,8.0,0.48136049457882946,7.526458144328218
4.34,6.0,-1.5099804410627096,7.517772257880881
4.3500000000000005,8.0,0.4986488209747796,7.509116173754516
4.36,5.0,-2.4927516597040613,7.500489891949124
4.37,5.0,-2.4841815850760227,7.491893352860063
4.38,4.0,-3.475640895536463,7.48332619885948
4.39,4.0,-3.467129352666813,7.474788429947376
4.4,8.0,0.541353162742209,7.466279807705181
4.41,6.0,-1.4501932301001121,7.457800153318972
4.42,7.0,-0.4417683523798499,7.449349466788748
4.43,7.0,-0.4333717868645117,7.4409273904866575
4.44,7.0,-0.4250037719726639,7.432533745598775
4.45,16.0,8.583336169132828,7.424168472520456
4.46,9.0,1.5916479768473217,7.415831392437778
4.47,9.0,1.5999320087986688,7.407522386141455
4.48,7.0,-0.3918117946177718,7.399241096003638
4.49,9.0,1.6164169242258521,7.390987700838249
4.5,6.0,-1.375381775065819,7.382761723808156
4.51,8.0,0.6327921671118573,7.374563164913355
4.5200000000000005,6.0,-1.3590609512179084,7.366391904944567
4.53,8.0,0.6490589295495249,7.358247765087862
4.54,15.0,7.657151928623441,7.350130566529316
4.55,5.0,-2.334781596368308,7.342040249664288
4.5600000000000005,9.0,1.673258294969635,7.333976397260282
4.57,8.0,0.6812717814511983,7.325939188131227
4.58,12.0,4.689259101494947,7.317928264649267
4.59,11.0,3.697220255100883,7.309943626814405
4.6000000000000005,3.0,-4.29484457891707,7.301985095812717
4.61,10.0,2.7130648378596574,7.294052433225629
4.62,11.0,3.720948684244992,7.2861456390531485
4.63,7.0,-0.2711931589703537,7.278264355667418
4.64,7.0,-0.26336039376316644,7.270408761882367
4.65,7.0,-0.2555527817148796,7.26257850007014
4.66,8.0,0.7522295579652228,7.254773391416815
4.67,7.0,-0.24001289788572389,7.2469935551316755
4.68,5.0,-2.2322802684770036,7.239238573982225
4.69,9.0,1.7754275057960271,7.231508328759182
4.7,9.0,1.7831107229565761,7.223803057881113
4.71,3.0,-4.2092304381814305,7.216122344115527
4.72,8.0,0.7984040819866502,7.208465889439211
4.73,3.0,-4.193985656934541,7.200833813061449
4.74,7.0,-0.1863994761310772,7.193225936168318
4.75,2.0,-5.178837256393676,7.185642139550533
4.76,11.0,3.828701300300875,7.17808236360345
4.7700000000000005,5.0,-2.163784044465995,7.170546191094578
4.78,7.0,-0.15629287346179055,7.163033860442484
4.79,7.0,-0.14882512708187046,7.155545014019315
4.8,3.0,-4.141380864930876,7.148079651825072
4.8100000000000005,6.0,-1.1339596697763143,7.1406377142551145
4.82,9.0,1.8734383987771728,7.133218843681589
4.83,8.0,0.8808135791481543,7.125823040104494
4.84,7.0,-0.11183430747729772,7.1184501843145505
4.8500000000000005,6.0,-1.1045047842620468,7.111100335916395
4.86,5.0,-2.097197672392166,7.103773077677537
4.87,5.0,-2.0899134487047926,7.096468230784052
4.88,4.0,-3.0826513383395806,7.08918621246843
4.89,7.0,-0.07541152011045493,7.081926367079611
4.9,5.0,-2.068193994017417,7.0746887542222385
4.91,4.0,-3.0609983428279732,7.067473433500952
4.92,10.0,2.9461752546439515,7.060280047287902
4.93,2.0,-5.046673082392358,7.053108535978446
4.94,8.0,0.9604571825048731,7.045959137991149
4.95,4.0,-3.032434367896847,7.038830959256385
4.96,6.0,-1.0253473759696674,7.031724715029858
4.97,5.0,-2.0182817225043035,7.024639868869788
4.98,10.0,2.9887626521038864,7.017576301566892
4.99,6.0,-1.0042141925404562,7.010534072725811
5.0,9.0,2.0027878627719526,7.003513063137265
5.01,5.0,-1.9902308839356762,6.996513093987324
5.0200000000000005,7.0,0.016729448127371427,6.989533926857423
5.03,8.0,1.0236689185657393,6.982575621352201
5.04,7.0,0.03058788500727805,6.975638296680942
5.05,13.0,6.037486168638062,6.9687213567972295
5.0600000000000005,7.0,0.04436412708594373,6.961825099724271
5.07,8.0,1.0512217007462796,6.954949227438858
5.08,9.0,2.0580590684329967,6.948093620731706
5.09,8.0,1.0648762897507371,6.941258339207456
5.1000000000000005,7.0,0.07167330509485736,6.934443084842902
5.11,3.0,-3.921549408697506,6.927648096056606
5.12,8.0,1.0852080291643644,6.920872776802154
5.13,5.0,-1.9080545005288172,6.914117305893468
5.14,10.0,3.098663479060086,6.907381802539834
5.15,10.0,3.105361848721789,6.900665849508756
5.16,4.0,-2.8879592127297826,6.893969387195595
5.17,5.0,-1.8812995860853432,6.887292355995709
5.18,11.0,4.12534054984118,6.880634696304455
5.19,1.0,-5.868038328113077,6.873996467726473
5.2,10.0,3.138563660842602,6.8673773126339155
5.21,10.0,3.1451466359175,6.860777171422135
5.22,6.0,-0.8482892836790961,6.854196103695779
5.23,6.0,-0.841744097947191,6.847633930640919
5.24,6.0,-0.8352175684682134,6.841090592652914
5.25,7.0,0.1712903047578357,6.834565910917837
5.26,6.0,-0.8222203590597608,6.828059945040329
5.2700000000000005,7.0,0.18425049968364093,6.821572456601825
5.28,5.0,-1.8092969401980346,6.815103445602325
5.29,5.0,-1.802862738309429,6.808652673623258
5.3,10.0,3.203553105349458,6.802220319478553
5.3100000000000005,12.0,5.209951008011119,6.795806323563567
5.32,11.0,4.216330910070914,6.789410149436523
5.33,4.0,-2.7773071884711586,6.783032095120627
5.34,7.0,0.2290368315941851,6.776671981801959
5.3500000000000005,5.0,-1.764636910523771,6.770329749875872
5.36,8.0,1.2416714659656904,6.7640052801330866
5.37,4.0,-2.7520375621002966,6.757698632178243
5.38,5.0,-1.745764113931014,6.7514094483834866
